Age,Workclass,Education,Occupation,Marital Status,Relationship,Race,Sex,Native Country,Salary
*,*,Bachelors,Technical,*,Married,*,*,*,53
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,34
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,37
*,*,11th,Technical,*,Married,*,*,*,50
*,*,HS-grad,Nontechnical,*,Married,*,*,*,48
*,*,HS-grad,*,*,Married,*,*,*,41
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Assoc-voc,Other,*,Married,*,*,*,54
*,*,Masters,Technical,*,Unmarried,*,*,*,49
*,*,Bachelors,Nontechnical,*,Married,*,*,*,83
*,*,HS-grad,Technical,*,Married,*,*,*,52
*,*,Assoc-voc,Technical,*,Married,*,*,*,77
*,*,Some-college,Other,*,Unmarried,*,*,*,43
*,*,HS-grad,Technical,*,Unmarried,*,*,*,34
*,*,10th,Other,*,Unmarried,*,*,*,30
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Some-college,*,*,Unmarried,*,*,*,69
*,*,Some-college,*,*,Unmarried,*,*,*,25
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Married,*,*,*,67
*,*,Some-college,Technical,*,Married,*,*,*,42
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Bachelors,Nontechnical,*,Married,*,*,*,51
*,*,7th-8th,*,*,Unmarried,*,*,*,46
*,*,7th-8th,Other,*,Married,*,*,*,47
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Bachelors,*,*,Unmarried,*,*,*,42
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,83
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,12th,Nontechnical,*,Unmarried,*,*,*,39
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,57
*,*,HS-grad,Technical,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Other,*,Married,*,*,*,82
*,*,HS-grad,*,*,Unmarried,*,*,*,47
*,*,Masters,Technical,*,Unmarried,*,*,*,75
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,34
*,*,Assoc-voc,Nontechnical,*,Unmarried,*,*,*,48
*,*,Assoc-voc,Technical,*,Married,*,*,*,51
*,*,HS-grad,Nontechnical,*,Married,*,*,*,50
*,*,10th,Other,*,Married,*,*,*,43
*,*,Bachelors,Technical,*,Unmarried,*,*,*,43
*,*,HS-grad,Other,*,Married,*,*,*,35
*,*,Some-college,*,*,Married,*,*,*,47
*,*,Bachelors,Other,*,Married,*,*,*,38
*,*,Assoc-voc,Technical,*,Married,*,*,*,46
*,*,Bachelors,Technical,*,Married,*,*,*,52
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Married,*,*,*,44
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,51
*,*,Some-college,Technical,*,Married,*,*,*,51
*,*,Some-college,Nontechnical,*,Married,*,*,*,53
*,*,Some-college,Other,*,Unmarried,*,*,*,37
*,*,Some-college,*,*,Unmarried,*,*,*,37
*,*,Some-college,Technical,*,Unmarried,*,*,*,46
*,*,Assoc-voc,Other,*,Married,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,34
*,*,11th,Nontechnical,*,Unmarried,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,45
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,65
*,*,1st-4th,Nontechnical,*,Unmarried,*,*,*,34
*,*,HS-grad,Nontechnical,*,Married,*,*,*,38
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,48
*,*,Some-college,Other,*,Married,*,*,*,43
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,49
*,*,HS-grad,Other,*,Married,*,*,*,44
*,*,Bachelors,Other,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,52
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,43
*,*,Prof-school,Technical,*,Married,*,*,*,36
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,48
*,*,HS-grad,Other,*,Married,*,*,*,43
*,*,Masters,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Technical,*,Married,*,*,*,59
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,40
*,*,HS-grad,*,*,Unmarried,*,*,*,31
*,*,Bachelors,Nontechnical,*,Married,*,*,*,54
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,Bachelors,*,*,Married,*,*,*,47
*,*,Bachelors,Technical,*,Unmarried,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,25
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,Bachelors,Other,*,Unmarried,*,*,*,57
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,81
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,HS-grad,Technical,*,Married,*,*,*,61
*,*,Prof-school,Technical,*,Married,*,*,*,54
*,*,11th,Other,*,Unmarried,*,*,*,48
*,*,10th,Technical,*,Unmarried,*,*,*,48
*,*,Bachelors,Technical,*,Unmarried,*,*,*,89
*,*,HS-grad,Nontechnical,*,Married,*,*,*,52
*,*,12th,Other,*,Unmarried,*,*,*,45
*,*,HS-grad,Nontechnical,*,Married,*,*,*,37
*,*,7th-8th,Technical,*,Unmarried,*,*,*,38
*,*,Some-college,Technical,*,Unmarried,*,*,*,39
*,*,5th-6th,Other,*,Married,*,*,*,38
*,*,Some-college,Technical,*,Married,*,*,*,46
*,*,HS-grad,Technical,*,Married,*,*,*,43
*,*,Bachelors,Technical,*,Married,*,*,*,76
*,*,HS-grad,Nontechnical,*,Married,*,*,*,43
*,*,10th,Other,*,Unmarried,*,*,*,48
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,31
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,34
*,*,Bachelors,Technical,*,Married,*,*,*,55
*,*,Some-college,Technical,*,Unmarried,*,*,*,60
*,*,HS-grad,Technical,*,Unmarried,*,*,*,44
*,*,Some-college,Technical,*,Married,*,*,*,52
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,Bachelors,Other,*,Married,*,*,*,67
*,*,Some-college,Other,*,Married,*,*,*,57
*,*,Bachelors,Technical,*,Married,*,*,*,59
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,34
*,*,12th,Nontechnical,*,Married,*,*,*,54
*,*,Some-college,Other,*,Married,*,*,*,48
*,*,Assoc-acdm,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,30
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,Masters,Nontechnical,*,Married,*,*,*,67
*,*,Bachelors,Technical,*,Unmarried,*,*,*,84
*,*,HS-grad,Nontechnical,*,Married,*,*,*,45
*,*,Bachelors,Nontechnical,*,Married,*,*,*,39
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,*,*,Married,*,*,*,64
*,*,Bachelors,Technical,*,Unmarried,*,*,*,46
*,*,Some-college,Technical,*,Unmarried,*,*,*,42
*,*,Some-college,Technical,*,Unmarried,*,*,*,46
*,*,1st-4th,Other,*,Unmarried,*,*,*,40
*,*,Bachelors,Technical,*,Married,*,*,*,43
*,*,10th,Technical,*,Unmarried,*,*,*,46
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,33
*,*,HS-grad,Technical,*,Married,*,*,*,37
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,43
*,*,HS-grad,Other,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Married,*,*,*,39
*,*,HS-grad,Other,*,Unmarried,*,*,*,36
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,30
*,*,Some-college,Other,*,Unmarried,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,42
*,*,HS-grad,*,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Unmarried,*,*,*,41
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,44
*,*,12th,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Married,*,*,*,59
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,7th-8th,Technical,*,Unmarried,*,*,*,36
*,*,Bachelors,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,42
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,37
*,*,Doctorate,Technical,*,Married,*,*,*,98
*,*,Some-college,Other,*,Married,*,*,*,95
*,*,5th-6th,Technical,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,49
*,*,Some-college,Nontechnical,*,Married,*,*,*,54
*,*,7th-8th,*,*,Unmarried,*,*,*,29
*,*,HS-grad,Technical,*,Married,*,*,*,44
*,*,HS-grad,Nontechnical,*,Married,*,*,*,57
*,*,Bachelors,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,33
*,*,Bachelors,Technical,*,Married,*,*,*,91
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,44
*,*,Some-college,Nontechnical,*,Married,*,*,*,50
*,*,Some-college,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Nontechnical,*,Married,*,*,*,43
*,*,HS-grad,Nontechnical,*,Married,*,*,*,46
*,*,Bachelors,Other,*,Married,*,*,*,87
*,*,Bachelors,Nontechnical,*,Married,*,*,*,33
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,44
*,*,Bachelors,Technical,*,Unmarried,*,*,*,43
*,*,Bachelors,Nontechnical,*,Married,*,*,*,63
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,*,*,Unmarried,*,*,*,36
*,*,12th,Other,*,Unmarried,*,*,*,43
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,34
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,44
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,43
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,Doctorate,Technical,*,Unmarried,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,46
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,44
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,38
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,48
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,49
*,*,HS-grad,Other,*,Unmarried,*,*,*,40
*,*,Some-college,Nontechnical,*,Married,*,*,*,68
*,*,Some-college,Other,*,Unmarried,*,*,*,28
*,*,HS-grad,Technical,*,Unmarried,*,*,*,45
*,*,Bachelors,Other,*,Married,*,*,*,35
*,*,10th,Other,*,Unmarried,*,*,*,27
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,35
*,*,1st-4th,Technical,*,Unmarried,*,*,*,38
*,*,12th,Technical,*,Married,*,*,*,43
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,Some-college,Other,*,Married,*,*,*,45
*,*,Some-college,Nontechnical,*,Married,*,*,*,50
*,*,HS-grad,Technical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,40
*,*,HS-grad,Technical,*,Married,*,*,*,50
*,*,Some-college,Nontechnical,*,Married,*,*,*,57
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Other,*,Unmarried,*,*,*,28
*,*,HS-grad,Technical,*,Unmarried,*,*,*,38
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Technical,*,Married,*,*,*,48
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,47
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,35
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,34
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,79
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,Some-college,Technical,*,Married,*,*,*,35
*,*,Bachelors,*,*,Married,*,*,*,70
*,*,10th,*,*,Unmarried,*,*,*,31
*,*,11th,Other,*,Unmarried,*,*,*,33
*,*,Some-college,Technical,*,Married,*,*,*,43
*,*,HS-grad,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Technical,*,Married,*,*,*,34
*,*,Some-college,Technical,*,Unmarried,*,*,*,45
*,*,11th,Other,*,Unmarried,*,*,*,47
*,*,7th-8th,Other,*,Married,*,*,*,49
*,*,Some-college,Nontechnical,*,Married,*,*,*,48
*,*,Doctorate,Technical,*,Unmarried,*,*,*,71
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,47
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,39
*,*,9th,Technical,*,Married,*,*,*,40
*,*,HS-grad,Other,*,Married,*,*,*,35
*,*,Bachelors,Technical,*,Unmarried,*,*,*,41
*,*,Some-college,Technical,*,Unmarried,*,*,*,44
*,*,HS-grad,Other,*,Unmarried,*,*,*,43
*,*,HS-grad,Technical,*,Married,*,*,*,34
*,*,HS-grad,Nontechnical,*,Married,*,*,*,46
*,*,12th,*,*,Unmarried,*,*,*,38
*,*,Bachelors,Technical,*,Married,*,*,*,63
*,*,Some-college,Nontechnical,*,Married,*,*,*,35
*,*,Masters,Technical,*,Married,*,*,*,77
*,*,HS-grad,Other,*,Married,*,*,*,33
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,43
*,*,10th,Technical,*,Unmarried,*,*,*,43
*,*,Some-college,Nontechnical,*,Married,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,9th,Technical,*,Married,*,*,*,48
*,*,HS-grad,Technical,*,Unmarried,*,*,*,34
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,49
*,*,Some-college,Other,*,Married,*,*,*,37
*,*,HS-grad,Nontechnical,*,Married,*,*,*,53
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,5th-6th,*,*,Married,*,*,*,48
*,*,Bachelors,Other,*,Married,*,*,*,43
*,*,Masters,Technical,*,Unmarried,*,*,*,45
*,*,Doctorate,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,33
*,*,11th,Other,*,Unmarried,*,*,*,28
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,36
*,*,Assoc-voc,Other,*,Unmarried,*,*,*,41
*,*,Some-college,Other,*,Unmarried,*,*,*,42
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,33
*,*,11th,Nontechnical,*,Married,*,*,*,37
*,*,1st-4th,Other,*,Married,*,*,*,38
*,*,10th,*,*,Unmarried,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Married,*,*,*,72
*,*,Bachelors,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Technical,*,Unmarried,*,*,*,37
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,7th-8th,Technical,*,Unmarried,*,*,*,42
*,*,Bachelors,Nontechnical,*,Married,*,*,*,50
*,*,11th,Technical,*,Unmarried,*,*,*,38
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,12th,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Unmarried,*,*,*,34
*,*,Prof-school,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,Other,*,Married,*,*,*,53
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,33
*,*,Some-college,Nontechnical,*,Married,*,*,*,44
*,*,HS-grad,Technical,*,Unmarried,*,*,*,43
*,*,Doctorate,Technical,*,Married,*,*,*,79
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,Bachelors,Technical,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Other,*,Married,*,*,*,85
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,Some-college,Nontechnical,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,10th,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,25
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,90
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Married,*,*,*,49
*,*,11th,Other,*,Unmarried,*,*,*,41
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,42
*,*,Some-college,Technical,*,Unmarried,*,*,*,35
*,*,Bachelors,Technical,*,Married,*,*,*,71
*,*,Some-college,Other,*,Unmarried,*,*,*,43
*,*,HS-grad,Other,*,Married,*,*,*,46
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,43
*,*,Some-college,Technical,*,Unmarried,*,*,*,34
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,54
*,*,HS-grad,Nontechnical,*,Married,*,*,*,48
*,*,Some-college,Other,*,Unmarried,*,*,*,46
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Other,*,Unmarried,*,*,*,26
*,*,5th-6th,Technical,*,Unmarried,*,*,*,46
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,52
*,*,HS-grad,Technical,*,Married,*,*,*,37
*,*,HS-grad,Technical,*,Married,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,35
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,9th,*,*,Unmarried,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,38
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,Bachelors,*,*,Unmarried,*,*,*,37
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,41
*,*,10th,Other,*,Unmarried,*,*,*,32
*,*,Some-college,Technical,*,Unmarried,*,*,*,40
*,*,11th,Other,*,Unmarried,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,41
*,*,HS-grad,*,*,Married,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,38
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,25
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,48
*,*,12th,Other,*,Married,*,*,*,36
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,47
*,*,Masters,Nontechnical,*,Married,*,*,*,98
*,*,11th,Nontechnical,*,Unmarried,*,*,*,35
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,71
*,*,Some-college,Other,*,Married,*,*,*,48
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,30
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,11th,*,*,Unmarried,*,*,*,48
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,104
*,*,Bachelors,*,*,Unmarried,*,*,*,27
*,*,Bachelors,Other,*,Unmarried,*,*,*,41
*,*,Bachelors,Technical,*,Married,*,*,*,35
*,*,Masters,Technical,*,Unmarried,*,*,*,45
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,33
*,*,Bachelors,Other,*,Unmarried,*,*,*,47
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,47
*,*,Bachelors,Technical,*,Unmarried,*,*,*,49
*,*,Masters,Nontechnical,*,Married,*,*,*,70
*,*,HS-grad,Technical,*,Married,*,*,*,40
*,*,7th-8th,Technical,*,Unmarried,*,*,*,36
*,*,Some-college,Other,*,Unmarried,*,*,*,35
*,*,HS-grad,Other,*,Unmarried,*,*,*,29
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,33
*,*,HS-grad,Nontechnical,*,Married,*,*,*,70
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,40
*,*,Bachelors,Nontechnical,*,Married,*,*,*,50
*,*,11th,Other,*,Unmarried,*,*,*,38
*,*,Masters,Technical,*,Unmarried,*,*,*,47
*,*,11th,Nontechnical,*,Married,*,*,*,49
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,45
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,42
*,*,Some-college,Technical,*,Unmarried,*,*,*,33
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,52
*,*,10th,Technical,*,Married,*,*,*,50
*,*,Masters,Technical,*,Married,*,*,*,77
*,*,HS-grad,Other,*,Married,*,*,*,45
*,*,HS-grad,*,*,Unmarried,*,*,*,36
*,*,HS-grad,Other,*,Unmarried,*,*,*,41
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,43
*,*,Masters,Nontechnical,*,Unmarried,*,*,*,32
*,*,Some-college,Nontechnical,*,Unmarried,*,*,*,39
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,44
*,*,Prof-school,Technical,*,Married,*,*,*,94
*,*,Masters,Technical,*,Married,*,*,*,86
*,*,HS-grad,Other,*,Unmarried,*,*,*,45
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Bachelors,Other,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Married,*,*,*,47
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,Masters,Other,*,Unmarried,*,*,*,36
*,*,HS-grad,Technical,*,Married,*,*,*,42
*,*,Some-college,Technical,*,Unmarried,*,*,*,47
*,*,Some-college,Nontechnical,*,Married,*,*,*,43
*,*,9th,Other,*,Unmarried,*,*,*,25
*,*,Bachelors,Other,*,Unmarried,*,*,*,46
*,*,Some-college,Other,*,Unmarried,*,*,*,35
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,40
*,*,11th,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,49
*,*,Assoc-acdm,Technical,*,Married,*,*,*,46
*,*,Masters,Technical,*,Married,*,*,*,72
*,*,Some-college,*,*,Unmarried,*,*,*,38
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,46
*,*,Assoc-voc,Other,*,Married,*,*,*,50
*,*,Some-college,Other,*,Unmarried,*,*,*,45
*,*,Some-college,Other,*,Unmarried,*,*,*,36
*,*,Bachelors,Technical,*,Unmarried,*,*,*,45
*,*,Bachelors,*,*,Unmarried,*,*,*,43
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,39
*,*,10th,*,*,Unmarried,*,*,*,46
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,43
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,37
*,*,Masters,Nontechnical,*,Married,*,*,*,71
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,33
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,81
*,*,Doctorate,Technical,*,Married,*,*,*,63
*,*,12th,Technical,*,Unmarried,*,*,*,42
*,*,HS-grad,Technical,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Married,*,*,*,34
*,*,Assoc-voc,Technical,*,Married,*,*,*,39
*,*,Some-college,Other,*,Unmarried,*,*,*,47
*,*,9th,Technical,*,Married,*,*,*,43
*,*,Bachelors,Nontechnical,*,Married,*,*,*,79
*,*,Masters,Technical,*,Married,*,*,*,48
*,*,Some-college,Nontechnical,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Unmarried,*,*,*,39
*,*,HS-grad,*,*,Married,*,*,*,36
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Other,*,Unmarried,*,*,*,44
*,*,Some-college,Other,*,Unmarried,*,*,*,44
*,*,Some-college,Other,*,Married,*,*,*,60
*,*,Some-college,Nontechnical,*,Married,*,*,*,44
*,*,Assoc-acdm,Nontechnical,*,Unmarried,*,*,*,44
*,*,HS-grad,Nontechnical,*,Unmarried,*,*,*,35
*,*,Assoc-voc,*,*,Married,*,*,*,74
*,*,Bachelors,Technical,*,Unmarried,*,*,*,50
*,*,Some-college,Technical,*,Married,*,*,*,52
*,*,Bachelors,Nontechnical,*,Married,*,*,*,59
*,*,HS-grad,Technical,*,Married,*,*,*,45
*,*,Some-college,Technical,*,Married,*,*,*,39
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,34
*,*,Assoc-acdm,Other,*,Married,*,*,*,41
*,*,Masters,Technical,*,Unmarried,*,*,*,63
*,*,Bachelors,Technical,*,Unmarried,*,*,*,61
*,*,Bachelors,Technical,*,Married,*,*,*,70
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,Bachelors,Technical,*,Unmarried,*,*,*,47
*,*,HS-grad,Technical,*,Unmarried,*,*,*,42
*,*,Some-college,Other,*,Unmarried,*,*,*,40
*,*,11th,Technical,*,Unmarried,*,*,*,43
*,*,Assoc-voc,Technical,*,Married,*,*,*,45
*,*,Some-college,Technical,*,Unmarried,*,*,*,46
*,*,Bachelors,Nontechnical,*,Married,*,*,*,50
*,*,Some-college,Technical,*,Married,*,*,*,51
*,*,HS-grad,Other,*,Unmarried,*,*,*,37
*,*,HS-grad,Technical,*,Unmarried,*,*,*,36
*,*,Prof-school,Technical,*,Married,*,*,*,73
*,*,HS-grad,Other,*,Married,*,*,*,47
*,*,Bachelors,Technical,*,Unmarried,*,*,*,55
*,*,HS-grad,Technical,*,Married,*,*,*,51
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,35
*,*,HS-grad,Other,*,Unmarried,*,*,*,47
*,*,Assoc-acdm,Nontechnical,*,Married,*,*,*,34
*,*,Bachelors,Nontechnical,*,Unmarried,*,*,*,47
*,*,HS-grad,Other,*,Unmarried,*,*,*,34
*,*,HS-grad,Other,*,Unmarried,*,*,*,42
*,*,HS-grad,Technical,*,Unmarried,*,*,*,48
*,*,Masters,Technical,*,Married,*,*,*,70
*,*,Some-college,Other,*,Married,*,*,*,49
*,*,10th,Other,*,Unmarried,*,*,*,32
*,*,12th,Technical,*,Married,*,*,*,41
*,*,Assoc-acdm,Technical,*,Married,*,*,*,50
*,*,HS-grad,Technical,*,Unmarried,*,*,*,42
*,*,Assoc-voc,Technical,*,Unmarried,*,*,*,46
*,*,HS-grad,Technical,*,Married,*,*,*,39
*,*,Masters,Nontechnical,*,Married,*,*,*,34
*,*,HS-grad,Technical,*,Married,*,*,*,50
*,*,9th,Other,*,Unmarried,*,*,*,30
*,*,Assoc-voc,Technical,*,Married,*,*,*,42
