Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,United-States,27
59,Private,10th,Married-civ-spouse,Transport-moving,White,Male,United-States,31
28,Private,11th,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,43
25,Private,HS-grad,Divorced,Other-service,White,Male,United-States,51
35,Private,HS-grad,Married-spouse-absent,Adm-clerical,Black,Female,United-States,34
27,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,58
29,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,76
43,Federal-gov,HS-grad,Divorced,Adm-clerical,White,Male,United-States,77
38,Federal-gov,HS-grad,Never-married,Adm-clerical,Black,Female,United-States,52
26,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,76
36,Private,HS-grad,Separated,Craft-repair,White,Male,United-States,75
37,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,66
41,Private,11th,Married-civ-spouse,Protective-serv,White,Male,United-States,52
44,Private,Assoc-voc,Separated,Prof-specialty,White,Female,Dominican-Republic,45
48,Self-emp-not-inc,Assoc-voc,Divorced,Exec-managerial,White,Female,United-States,37
35,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Black,Male,United-States,71
43,Local-gov,Bachelors,Divorced,Prof-specialty,Black,Female,United-States,73
57,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,41
44,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,70
28,Private,HS-grad,Never-married,Other-service,White,Male,United-States,73
55,Private,10th,Widowed,Craft-repair,Black,Female,United-States,60
52,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,58
30,Private,HS-grad,Separated,Adm-clerical,Black,Female,United-States,41
31,Private,Doctorate,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Thailand,60
50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,57
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,40
33,Private,HS-grad,Never-married,Machine-op-inspct,Other,Male,United-States,31
23,Federal-gov,Assoc-voc,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,69
35,Private,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,Yugoslavia,37
18,Private,Some-college,Never-married,Other-service,White,Male,United-States,44
33,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Black,Male,United-States,68
30,Federal-gov,Bachelors,Never-married,Exec-managerial,Asian-Pac-Islander,Female,United-States,59
21,Private,Some-college,Never-married,Protective-serv,White,Male,United-States,64
36,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,Germany,52
38,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
33,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,Canada,45
24,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,38
24,Private,Some-college,Married-civ-spouse,Prof-specialty,Black,Male,United-States,47
39,Private,Some-college,Divorced,Protective-serv,Black,Female,United-States,30
43,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,China,33
43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,58
30,State-gov,Bachelors,Never-married,Adm-clerical,Black,Female,United-States,26
25,Private,11th,Married-civ-spouse,Transport-moving,White,Male,United-States,71
45,Private,HS-grad,Married-civ-spouse,Other-service,White,Female,United-States,72
22,Private,Some-college,Never-married,Protective-serv,White,Male,United-States,68
73,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,32
26,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,66
24,Private,HS-grad,Never-married,Machine-op-inspct,Black,Male,United-States,54
18,Private,12th,Never-married,Craft-repair,White,Male,United-States,57
35,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,35
22,Private,Some-college,Separated,Sales,White,Female,United-States,66
28,Private,Some-college,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,51
38,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,66
40,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,43
32,Private,Some-college,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,66
42,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,47
31,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,66
33,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,Italy,28
54,Self-emp-not-inc,Bachelors,Divorced,Transport-moving,White,Male,United-States,36
63,Private,HS-grad,Divorced,Farming-fishing,White,Male,United-States,77
67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,66
47,Private,HS-grad,Divorced,Other-service,Black,Female,United-States,33
67,Self-emp-inc,Bachelors,Widowed,Other-service,White,Female,United-States,44
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Other,Female,United-States,35
33,Local-gov,HS-grad,Separated,Other-service,White,Female,United-States,44
25,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,66
25,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,66
35,Private,Some-college,Divorced,Machine-op-inspct,White,Male,United-States,62
54,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,31
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,63
18,Private,11th,Never-married,Other-service,White,Male,United-States,60
30,Private,11th,Married-civ-spouse,Farming-fishing,White,Male,Mexico,28
29,Private,10th,Never-married,Craft-repair,White,Male,United-States,74
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,United-States,30
40,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,United-States,52
46,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,69
39,Private,Assoc-acdm,Married-civ-spouse,Tech-support,White,Female,United-States,50
42,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Female,United-States,76
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,White,Male,United-States,30
23,Private,Some-college,Never-married,Other-service,White,Female,United-States,48
34,Private,7th-8th,Married-civ-spouse,Transport-moving,White,Male,United-States,26
42,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,75
31,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,55
31,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,United-States,54
90,Private,Masters,Married-civ-spouse,Prof-specialty,White,Female,United-States,61
27,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,White,Female,United-States,56
30,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,61
27,Local-gov,HS-grad,Never-married,Prof-specialty,Black,Female,United-States,42
27,Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,White,Male,United-States,37
28,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,63
40,Private,HS-grad,Never-married,Adm-clerical,White,Female,United-States,45
43,Local-gov,Masters,Separated,Prof-specialty,Black,Female,United-States,54
26,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,54
48,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,White,Female,United-States,36
41,Private,Assoc-acdm,Married-civ-spouse,Farming-fishing,Asian-Pac-Islander,Male,United-States,37
32,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,Germany,48
23,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,56
35,Private,11th,Married-civ-spouse,Sales,White,Male,United-States,40
42,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,59
27,State-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,45
34,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,29
25,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,50
46,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,52
34,Private,Some-college,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,Philippines,49
39,Private,HS-grad,Widowed,Adm-clerical,White,Female,United-States,27
25,Private,Bachelors,Never-married,Adm-clerical,White,Male,United-States,77
45,Private,Assoc-voc,Divorced,Exec-managerial,White,Male,United-States,33
46,Private,Bachelors,Divorced,Prof-specialty,White,Male,United-States,44
23,Private,HS-grad,Divorced,Craft-repair,White,Male,Ireland,66
37,Private,Some-college,Never-married,Exec-managerial,Black,Male,United-States,51
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,26
35,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,White,Male,United-States,71
49,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,40
37,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Female,United-States,51
45,Private,HS-grad,Divorced,Other-service,White,Female,United-States,60
71,Private,12th,Never-married,Other-service,White,Female,United-States,40
44,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,50
38,Private,Assoc-voc,Never-married,Tech-support,White,Female,United-States,51
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,62
29,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,77
48,Private,11th,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,32
56,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,42
32,Federal-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,United-States,28
19,Private,HS-grad,Never-married,Other-service,White,Female,United-States,37
57,Self-emp-not-inc,Some-college,Separated,Sales,White,Male,United-States,55
55,Private,10th,Never-married,Transport-moving,White,Male,United-States,69
66,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,28
26,Private,HS-grad,Never-married,Adm-clerical,Black,Male,United-States,66
58,Self-emp-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,White,Male,United-States,26
62,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,61
31,Private,Bachelors,Never-married,Prof-specialty,Other,Male,United-States,52
25,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,50
38,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,United-States,69
33,Private,Bachelors,Divorced,Exec-managerial,White,Female,United-States,51
51,Federal-gov,Some-college,Divorced,Prof-specialty,Black,Female,United-States,61
20,Private,Assoc-voc,Never-married,Farming-fishing,White,Male,United-States,37
40,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,76
20,Private,10th,Never-married,Other-service,White,Male,United-States,29
41,Local-gov,Some-college,Divorced,Exec-managerial,White,Female,United-States,37
44,Private,12th,Divorced,Machine-op-inspct,White,Female,United-States,75
35,Private,HS-grad,Married-civ-spouse,Farming-fishing,White,Male,United-States,30
35,Self-emp-not-inc,HS-grad,Married-spouse-absent,Farming-fishing,White,Male,United-States,27
46,Federal-gov,Some-college,Never-married,Adm-clerical,Black,Female,United-States,36
24,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,76
18,Private,Some-college,Never-married,Other-service,White,Male,United-States,41
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,49
58,Private,Doctorate,Never-married,Prof-specialty,White,Male,United-States,59
55,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,United-States,48
68,Private,HS-grad,Never-married,Sales,White,Female,United-States,75
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,68
50,Private,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,52
48,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,29
45,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,United-States,62
43,Private,Some-college,Married-civ-spouse,Prof-specialty,White,Male,United-States,53
37,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,54
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,46
36,Private,HS-grad,Divorced,Machine-op-inspct,White,Female,United-States,61
60,Private,HS-grad,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,Philippines,65
27,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,57
36,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,68
47,State-gov,Assoc-acdm,Married-civ-spouse,Transport-moving,White,Male,United-States,75
33,Private,Some-college,Never-married,Craft-repair,White,Male,United-States,47
19,State-gov,12th,Never-married,Transport-moving,Black,Male,United-States,33
33,Private,Bachelors,Never-married,Other-service,Asian-Pac-Islander,Female,Thailand,76
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,63
33,Private,HS-grad,Divorced,Other-service,White,Female,United-States,61
57,Private,Some-college,Divorced,Sales,White,Female,United-States,46
59,Private,Masters,Never-married,Sales,White,Female,United-States,54
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Female,United-States,32
60,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,67
33,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,United-States,39
41,Private,Bachelors,Never-married,Prof-specialty,White,Female,United-States,69
20,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,White,Male,United-States,49
28,Local-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,55
24,State-gov,Masters,Never-married,Prof-specialty,Asian-Pac-Islander,Male,India,63
31,Private,12th,Never-married,Farming-fishing,Black,Male,United-States,69
38,Private,HS-grad,Married-spouse-absent,Craft-repair,White,Female,United-States,47
40,Private,Bachelors,Divorced,Prof-specialty,White,Female,United-States,42
55,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,66
49,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,74
33,Private,HS-grad,Divorced,Transport-moving,White,Male,United-States,53
24,Local-gov,Bachelors,Never-married,Prof-specialty,White,Male,United-States,62
46,Private,Bachelors,Divorced,Craft-repair,White,Male,United-States,53
20,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,26
50,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,White,Male,Mexico,31
22,Private,HS-grad,Never-married,Adm-clerical,White,Male,United-States,35
32,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Black,Male,Haiti,32
46,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,44
39,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
26,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,58
20,Private,Some-college,Never-married,Sales,Black,Female,United-States,52
37,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,67
40,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,64
22,Private,Some-college,Never-married,Other-service,White,Female,United-States,34
32,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,48
41,Private,Some-college,Divorced,Tech-support,White,Male,United-States,52
24,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Female,United-States,76
40,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,54
