Age,Workclass,Education,Maritalstatus,Occupation,Race,Sex,Nativecountry,Income
34,Federal-gov,12th,Married-civ-spouse,Armed-Forces,White,Male,United-States,54
27,Private,HS-grad,Never-married,Transport-moving,White,Male,United-States,28
80,Self-emp-not-inc,HS-grad,Never-married,Exec-managerial,White,Male,United-States,38
31,Private,Assoc-acdm,Divorced,Other-service,White,Female,United-States,44
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Black,Male,United-States,58
53,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,49
58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,68
38,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
33,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
48,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,Mexico,28
23,Private,Some-college,Married-civ-spouse,Exec-managerial,Black,Female,United-States,38
31,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,White,Male,United-States,49
52,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,White,Male,United-States,73
24,Private,HS-grad,Never-married,Tech-support,White,Male,United-States,64
45,Self-emp-not-inc,9th,Married-civ-spouse,Farming-fishing,White,Male,United-States,43
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,67
52,Private,5th-6th,Widowed,Other-service,White,Female,Mexico,46
54,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,61
39,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,55
40,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,72
28,Private,HS-grad,Never-married,Tech-support,Asian-Pac-Islander,Male,United-States,49
23,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,32
36,Self-emp-inc,7th-8th,Never-married,Craft-repair,Black,Male,United-States,32
22,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,33
55,Local-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,47
71,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,31
47,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,34
17,Self-emp-inc,10th,Never-married,Sales,White,Male,United-States,47
31,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,United-States,47
46,Private,Some-college,Married-civ-spouse,Transport-moving,White,Male,United-States,49
27,Private,Bachelors,Never-married,Exec-managerial,White,Female,United-States,57
39,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,68
40,Private,HS-grad,Divorced,Handlers-cleaners,White,Female,United-States,73
30,Private,HS-grad,Never-married,Sales,White,Female,United-States,39
17,Private,9th,Never-married,Other-service,White,Male,United-States,53
33,Private,Masters,Never-married,Prof-specialty,White,Male,United-States,37
72,Private,Doctorate,Never-married,Prof-specialty,White,Male,United-States,65
34,Federal-gov,Some-college,Married-AF-spouse,Adm-clerical,White,Female,United-States,41
65,Private,HS-grad,Never-married,Craft-repair,Asian-Pac-Islander,Male,Cambodia,29
36,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,66
32,Private,HS-grad,Never-married,Machine-op-inspct,White,Male,United-States,56
26,Private,Some-college,Never-married,Adm-clerical,White,Male,Mexico,30
22,Private,HS-grad,Never-married,Handlers-cleaners,White,Male,United-States,37
47,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,46
31,Private,Some-college,Never-married,Other-service,White,Male,United-States,45
28,Self-emp-not-inc,Bachelors,Never-married,Sales,White,Male,United-States,42
38,Private,Masters,Never-married,Adm-clerical,White,Female,Italy,70
34,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,White,Male,United-States,51
44,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,52
27,Private,Some-college,Never-married,Handlers-cleaners,Asian-Pac-Islander,Male,United-States,69
50,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,White,Male,United-States,55
47,Private,HS-grad,Married-civ-spouse,Other-service,Black,Female,United-States,76
20,Private,Some-college,Never-married,Other-service,White,Male,United-States,42
24,Private,HS-grad,Never-married,Sales,White,Male,United-States,34
29,Federal-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,32
37,Local-gov,Assoc-voc,Never-married,Other-service,Black,Female,United-States,44
42,Private,Assoc-acdm,Divorced,Adm-clerical,White,Male,United-States,63
68,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,37
22,Local-gov,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Female,Vietnam,33
72,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,44
45,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Black,Male,United-States,54
30,Local-gov,HS-grad,Married-civ-spouse,Other-service,Black,Male,United-States,51
33,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,63
43,Private,HS-grad,Married-civ-spouse,Other-service,White,Male,United-States,60
56,Private,Some-college,Widowed,Exec-managerial,White,Male,United-States,42
25,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,United-States,59
41,Private,HS-grad,Divorced,Priv-house-serv,White,Female,Guatemala,36
25,Private,Bachelors,Never-married,Other-service,White,Female,United-States,62
31,State-gov,Assoc-acdm,Married-civ-spouse,Tech-support,White,Male,United-States,76
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,68
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,45
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,43
26,Private,Bachelors,Never-married,Adm-clerical,Black,Female,United-States,38
55,Private,Some-college,Married-civ-spouse,Tech-support,White,Male,Canada,43
46,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,43
44,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,58
44,Private,11th,Married-civ-spouse,Other-service,Black,Male,United-States,38
28,State-gov,Bachelors,Never-married,Exec-managerial,White,Male,United-States,28
42,Private,10th,Married-civ-spouse,Transport-moving,White,Male,United-States,74
41,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,77
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,41
64,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,United-States,73
20,Private,Some-college,Never-married,Handlers-cleaners,White,Male,United-States,65
45,Local-gov,Some-college,Married-civ-spouse,Protective-serv,White,Male,United-States,42
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,67
36,Federal-gov,Masters,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
32,Private,9th,Separated,Other-service,Other,Female,Mexico,45
33,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,White,Male,United-States,61
51,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,White,Female,United-States,44
36,Private,HS-grad,Divorced,Machine-op-inspct,White,Male,United-States,70
40,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,59
44,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,White,Male,United-States,59
40,Private,HS-grad,Divorced,Adm-clerical,White,Female,England,47
46,Private,Assoc-voc,Divorced,Adm-clerical,White,Female,United-States,76
31,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,56
30,Private,HS-grad,Never-married,Sales,White,Female,United-States,27
26,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,34
25,Private,Bachelors,Never-married,Other-service,White,Male,United-States,52
35,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Craft-repair,White,Male,United-States,59
29,Private,Prof-school,Never-married,Prof-specialty,White,Male,United-States,68
39,Private,Assoc-acdm,Separated,Craft-repair,White,Male,United-States,45
44,Self-emp-not-inc,Some-college,Divorced,Other-service,White,Male,United-States,26
37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,35
79,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Sales,White,Male,United-States,63
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,United-States,33
44,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,38
23,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,64
27,Private,Bachelors,Never-married,Adm-clerical,White,Female,United-States,51
46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,40
58,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,60
36,Private,Assoc-acdm,Divorced,Exec-managerial,White,Male,United-States,62
36,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,43
21,Private,Some-college,Never-married,Adm-clerical,White,Male,United-States,59
41,State-gov,HS-grad,Never-married,Transport-moving,White,Female,United-States,61
49,Federal-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,73
34,Private,Bachelors,Married-civ-spouse,Sales,White,Female,United-States,55
29,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,Peru,38
63,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,31
29,Federal-gov,Bachelors,Never-married,Prof-specialty,White,Female,United-States,34
65,Private,Some-college,Married-civ-spouse,Farming-fishing,White,Male,United-States,63
26,Private,Bachelors,Never-married,Other-service,White,Female,United-States,38
42,Private,Doctorate,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Taiwan,59
44,Private,Some-college,Divorced,Adm-clerical,Asian-Pac-Islander,Female,United-States,47
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,29
22,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Black,Female,Haiti,66
18,Private,11th,Never-married,Handlers-cleaners,White,Male,United-States,43
33,Local-gov,10th,Married-civ-spouse,Transport-moving,White,Male,United-States,38
46,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,53
49,Private,11th,Married-civ-spouse,Priv-house-serv,White,Female,United-States,51
41,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,White,Female,United-States,57
52,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,45
40,Private,Some-college,Separated,Handlers-cleaners,White,Male,United-States,65
53,Federal-gov,Some-college,Never-married,Prof-specialty,White,Female,United-States,29
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,28
30,Local-gov,10th,Married-civ-spouse,Craft-repair,White,Male,United-States,38
56,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,White,Male,United-States,47
24,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,39
71,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,White,Male,United-States,75
20,Self-emp-not-inc,HS-grad,Divorced,Sales,White,Female,United-States,37
26,Private,Bachelors,Married-civ-spouse,Tech-support,White,Male,United-States,61
34,Private,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,47
49,Private,HS-grad,Separated,Prof-specialty,White,Female,United-States,27
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,United-States,43
22,Private,HS-grad,Never-married,Other-service,White,Female,United-States,67
30,Private,Some-college,Divorced,Machine-op-inspct,White,Male,United-States,77
51,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,55
46,Private,Some-college,Married-spouse-absent,Sales,White,Female,United-States,57
32,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,30
42,Private,Prof-school,Married-civ-spouse,Sales,Amer-Indian-Eskimo,Female,South,34
52,State-gov,Some-college,Married-civ-spouse,Tech-support,White,Male,United-States,55
57,Private,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,46
35,Private,Some-college,Divorced,Adm-clerical,White,Female,United-States,44
52,Private,Masters,Married-civ-spouse,Prof-specialty,White,Male,United-States,60
36,Private,Some-college,Divorced,Exec-managerial,White,Female,United-States,46
33,Private,Some-college,Married-civ-spouse,Exec-managerial,White,Male,Cuba,26
67,Local-gov,HS-grad,Divorced,Protective-serv,Black,Male,United-States,41
31,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,United-States,52
31,Private,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,United-States,42
28,Private,Some-college,Never-married,Machine-op-inspct,White,Male,United-States,73
36,Private,HS-grad,Divorced,Craft-repair,White,Male,United-States,54
58,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,64
56,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,67
35,Private,Some-college,Never-married,Sales,White,Male,United-States,76
37,Private,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,United-States,35
44,Private,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,United-States,40
26,Private,HS-grad,Never-married,Farming-fishing,White,Male,United-States,34
51,Private,HS-grad,Married-civ-spouse,Transport-moving,White,Male,United-States,46
31,Private,Some-college,Married-civ-spouse,Craft-repair,White,Male,United-States,57
30,Private,Some-college,Never-married,Sales,White,Female,El-Salvador,47
20,Private,Some-college,Never-married,Adm-clerical,White,Female,United-States,60
21,Private,Some-college,Never-married,Adm-clerical,Asian-Pac-Islander,Female,United-States,54
37,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,United-States,44
53,State-gov,Assoc-voc,Married-civ-spouse,Prof-specialty,White,Male,United-States,71
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,White,Male,United-States,68
30,Private,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,27
43,State-gov,HS-grad,Married-spouse-absent,Exec-managerial,White,Female,United-States,33
48,Private,Assoc-voc,Divorced,Other-service,White,Female,United-States,69
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,White,Male,United-States,74
62,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,White,Male,United-States,61
31,Private,HS-grad,Married-civ-spouse,Craft-repair,White,Male,United-States,59
22,Private,HS-grad,Never-married,Sales,White,Male,United-States,56
45,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,United-States,62
34,Private,Some-college,Separated,Sales,White,Male,United-States,53
64,Private,HS-grad,Married-civ-spouse,Exec-managerial,White,Male,United-States,57
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,United-States,73
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,White,Male,United-States,70
44,Private,HS-grad,Never-married,Craft-repair,White,Male,United-States,73
53,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,United-States,70
37,Private,Assoc-voc,Married-civ-spouse,Transport-moving,White,Male,United-States,37
23,Private,HS-grad,Never-married,Other-service,White,Female,United-States,40
28,Private,Bachelors,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,Taiwan,28
55,Private,7th-8th,Married-civ-spouse,Craft-repair,White,Male,United-States,63
58,Private,Masters,Never-married,Adm-clerical,White,Female,United-States,32
74,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,White,Male,United-States,52
27,Private,HS-grad,Never-married,Adm-clerical,White,Male,United-States,73
37,Private,HS-grad,Divorced,Adm-clerical,Black,Female,United-States,51
44,Self-emp-not-inc,10th,Married-civ-spouse,Other-service,White,Male,United-States,47
23,Private,Assoc-acdm,Never-married,Adm-clerical,White,Male,United-States,26
